city,ymd,bWendu,yWendu,tianqi,fengxiang,fengli,aqi,aqiInfo,aqiLevel
衢州,2021-01-30,14°,8°,多云~阴,东北风,微,96,良,
衢州,2021-01-31,19°,9°,多云,东北风,1级,85,良,
衢州,2021-02-01,16°,9°,小雨,西南风,微,72,良,
衢州,2021-02-02,15°,8°,阴,东北风,2级,56,良,
衢州,2021-02-03,13°,9°,阴~多云,东北风,1级,119,轻度,
衢州,2021-02-04,15°,9°,阴~小雨,东北风,2级,82,良,
衢州,2021-02-05,17°,9°,小雨~阴,西北风,微,77,良,
衢州,2021-02-06,18°,9°,多云~晴,西南风,2级,29,优,
衢州,2021-02-07,21°,9°,多云~小雨,东北风,1级,49,优,
衢州,2021-02-08,12°,5°,小雨,东北风,3级,47,优,
衢州,2021-02-09,9°,7°,阴~小雨,东北风,3级,35,优,
衢州,2021-02-10,9°,8°,中雨~小雨,东北风,2级,35,优,
衢州,2021-02-11,11°,7°,中雨~阴,东北风,3级,24,优,
衢州,2021-02-12,13°,9°,阴,东北风,2级,51,良,
衢州,2021-02-13,19°,10°,阴~多云,东北风,2级,34,优,
衢州,2021-02-14,20°,8°,阴~晴,西南风,2级,39,优,
衢州,2021-02-15,20°,9°,多云~小雨,东北风,2级,55,良,
衢州,2021-02-16,11°,5°,小雨~多云,东北风,微,77,良,
衢州,2021-02-17,15°,3°,阴~晴,东北风,1级,55,良,
衢州,2021-02-18,15°,6°,晴,东北风,微,50,优,
衢州,2021-02-19,19°,5°,晴,西南风,2级,43,优,
衢州,2021-02-20,23°,6°,晴,西南风,2级,42,优,
衢州,2021-02-21,26°,10°,晴~多云,西南风,微,48,优,
衢州,2021-02-22,21°,9°,阴~多云,西南风,1级,68,良,
衢州,2021-02-23,14°,9°,阴~多云,东北风,3级,73,良,
衢州,2021-02-24,20°,11°,晴~多云,东北风,微,52,良,
衢州,2021-02-25,19°,10°,阴~小雨,东北风,2级,48,优,
衢州,2021-02-26,10°,8°,中雨~小雨,东北风,2级,16,优,
衢州,2021-02-27,12°,8°,阴~多云,东北风,2级,21,优,
衢州,2021-02-28,15°,12°,阴~小雨,东北风,2级,30,优,
衢州,2021-03-01,14°,8°,小雨,西北风,微,35,优,
衢州,2021-03-02,13°,4°,阴,东北风,微,22,优,
衢州,2021-03-03,10°,8°,阴~小雨,东北风,2级,48,优,
衢州,2021-03-04,17°,8°,阴~小雨,西南风,微,43,优,
衢州,2021-03-05,11°,9°,中雨,东北风,2级,36,优,
衢州,2021-03-06,11°,7°,小雨,东北风,3级,19,优,
衢州,2021-03-07,8°,7°,阴,东北风,2级,21,优,
衢州,2021-03-08,12°,9°,中雨~小雨,东北风,2级,28,优,
衢州,2021-03-09,16°,8°,阴~多云,东北风,1级,23,优,
衢州,2021-03-10,14°,10°,阴~小雨,东北风,3级,45,优,
衢州,2021-03-11,14°,11°,小雨~阴,东北风,微,32,优,
衢州,2021-03-12,19°,9°,阴~多云,西风,2级,31,优,
衢州,2021-03-13,16°,10°,阴,东北风,2级,54,良,
衢州,2021-03-14,22°,10°,多云~晴,东北风,1级,58,良,
衢州,2021-03-15,27°,15°,晴~小雨,东北风,1级,55,良,
衢州,2021-03-16,19°,12°,小雨,东北风,2级,58,良,
衢州,2021-03-17,13°,11°,中雨~阴,东北风,微,31,优,
衢州,2021-03-18,13°,12°,小雨,东北风,2级,32,优,
衢州,2021-03-19,16°,13°,大雨~中雨,东北风,2级,43,优,
衢州,2021-03-20,13°,9°,小雨,西南风,1级,31,优,
衢州,2021-03-21,12°,5°,小雨~阴,东风,微,45,优,
衢州,2021-03-22,17°,4°,阴~晴,东风,1级,75,良,
衢州,2021-03-23,20°,9°,阴~小雨,东北风,1级,63,良,
衢州,2021-03-24,20°,7°,阴~晴,西南风,微,62,良,
衢州,2021-03-25,23°,9°,晴,东北风,2级,61,良,
衢州,2021-03-26,27°,13°,晴,东北风,微,47,优,
衢州,2021-03-27,28°,16°,阴~小雨,西风,2级,62,良,
衢州,2021-03-28,25°,14°,阴~晴,西南风,2级,38,优,
衢州,2021-03-29,24°,18°,中雨~小雨,东北风,1级,65,良,
衢州,2021-03-30,20°,16°,小雨,东北风,2级,54,良,
衢州,2021-03-31,21°,18°,中雨~小雨,东北风,微,35,优,
舟山,2021-01-01,6°,-1°,晴,西北风,3级,50,优,
舟山,2021-01-02,8°,3°,晴~多云,北风,3级,58,良,
舟山,2021-01-03,12°,7°,阴~小雨,东北风,3级,42,优,
舟山,2021-01-04,14°,8°,阴,东北风,3级,34,优,
舟山,2021-01-05,10°,4°,阴~多云,东北风,4级,41,优,
舟山,2021-01-06,7°,-2°,阴,北风,4级,40,优,
舟山,2021-01-07,0°,-6°,阴,西北风,6级,56,良,
舟山,2021-01-08,0°,-3°,阴~晴,西北风,微,41,优,
舟山,2021-01-09,3°,-3°,晴~多云,西北风,5级,55,良,
舟山,2021-01-10,6°,0°,多云,西北风,3级,61,良,
舟山,2021-01-11,7°,0°,多云~晴,西北风,4级,65,良,
舟山,2021-01-12,9°,3°,晴,西北风,4级,92,良,
舟山,2021-01-13,14°,3°,晴,西南风,3级,73,良,
舟山,2021-01-14,16°,9°,多云~晴,南风,3级,56,良,
舟山,2021-01-15,21°,3°,晴~多云,西南风,3级,72,良,
舟山,2021-01-16,7°,0°,阴~多云,北风,5级,58,良,
舟山,2021-01-17,5°,0°,多云~晴,北风,4级,60,良,
舟山,2021-01-18,9°,1°,晴,西南风,2级,76,良,
舟山,2021-01-19,12°,6°,晴~多云,东南风,3级,68,良,
舟山,2021-01-20,16°,9°,阴~多云,东南风,3级,31,优,
舟山,2021-01-21,18°,8°,阴~小雨,东南风,3级,33,优,
舟山,2021-01-22,13°,6°,阴~小雨,北风,微,30,优,
舟山,2021-01-23,8°,3°,阴~多云,西北风,4级,40,优,
舟山,2021-01-24,7°,6°,阴~多云,西北风,3级,75,良,
舟山,2021-01-25,15°,8°,阴~小雨,东北风,微,42,优,
舟山,2021-01-26,9°,5°,小雨~阴,西北风,3级,36,优,
舟山,2021-01-27,9°,5°,多云~小雨,北风,3级,41,优,
舟山,2021-01-28,11°,2°,多云~晴,西北风,4级,59,良,
舟山,2021-01-29,9°,1°,晴,东北风,3级,44,优,
舟山,2021-01-30,12°,7°,晴~阴,南风,微,40,优,
舟山,2021-01-31,17°,8°,阴~小雨,南风,4级,30,优,
舟山,2021-02-01,15°,5°,小雨~阴,西北风,3级,44,优,
舟山,2021-02-02,12°,4°,多云,东北风,3级,56,良,
舟山,2021-02-03,13°,7°,晴,东南风,微,52,良,
舟山,2021-02-04,13°,5°,晴~小雨,东北风,3级,73,良,
舟山,2021-02-05,12°,8°,小雨,东南风,微,59,良,
舟山,2021-02-06,17°,6°,多云~晴,西北风,2级,45,优,
舟山,2021-02-07,19°,8°,多云~阴,东南风,2级,45,优,
舟山,2021-02-08,9°,5°,阴,东北风,4级,38,优,
舟山,2021-02-09,11°,7°,阴,东北风,3级,23,优,
舟山,2021-02-10,12°,8°,阴~小雨,东南风,2级,23,优,
舟山,2021-02-11,10°,8°,大雨~小雨,东北风,4级,22,优,
舟山,2021-02-12,13°,9°,小雨~多云,东北风,3级,30,优,
舟山,2021-02-13,14°,8°,小雨~阴,东北风,2级,35,优,
舟山,2021-02-14,20°,10°,多云~晴,西北风,2级,35,优,
舟山,2021-02-15,13°,4°,阴,北风,4级,46,优,
舟山,2021-02-16,9°,3°,小雨~多云,东北风,2级,33,优,
舟山,2021-02-17,8°,1°,晴,北风,4级,34,优,
舟山,2021-02-18,9°,0°,晴,西北风,4级,39,优,
舟山,2021-02-19,14°,8°,多云~晴,南风,3级,41,优,
舟山,2021-02-20,22°,9°,晴,西南风,3级,42,优,
舟山,2021-02-21,21°,11°,晴~多云,南风,3级,32,优,
舟山,2021-02-22,25°,7°,阴~多云,北风,3级,54,良,
舟山,2021-02-23,13°,8°,晴~多云,东北风,4级,35,优,
舟山,2021-02-24,17°,11°,多云,东风,3级,32,优,
舟山,2021-02-25,19°,10°,多云~小雨,东南风,4级,49,优,
舟山,2021-02-26,11°,9°,中雨~小雨,北风,4级,25,优,
舟山,2021-02-27,12°,10°,小雨,东北风,4级,25,优,
舟山,2021-02-28,14°,11°,小雨,东北风,2级,21,优,
舟山,2021-03-01,16°,5°,小雨,西北风,4级,24,优,
舟山,2021-03-02,9°,5°,阴,北风,5级,26,优,
舟山,2021-03-03,12°,9°,阴~小雨,东风,3级,36,优,
舟山,2021-03-04,15°,6°,小雨~晴,西北风,3级,28,优,
舟山,2021-03-05,12°,9°,阴~小雨,东南风,2级,29,优,
舟山,2021-03-06,11°,9°,小雨,东北风,3级,25,优,
舟山,2021-03-07,10°,9°,阴,北风,3级,32,优,
舟山,2021-03-08,14°,8°,阴~小雨,东北风,3级,33,优,
舟山,2021-03-09,12°,8°,阴~多云,东北风,2级,32,优,
舟山,2021-03-10,16°,10°,晴~小雨,东北风,微,41,优,
舟山,2021-03-11,12°,10°,中雨~阴,东南风,3级,40,优,
舟山,2021-03-12,14°,7°,多云~阴,西北风,4级,34,优,
舟山,2021-03-13,16°,7°,阴~多云,东北风,2级,43,优,
舟山,2021-03-14,17°,9°,晴~多云,东南风,3级,45,优,
舟山,2021-03-15,21°,13°,晴~小雨,南风,5级,30,优,
舟山,2021-03-16,16°,9°,阴~小雨,北风,3级,28,优,
舟山,2021-03-17,11°,8°,小雨~多云,东北风,微,48,优,
舟山,2021-03-18,14°,11°,多云~小雨,东北风,2级,47,优,
舟山,2021-03-19,14°,10°,暴雨~小雨,东北风,2级,43,优,
舟山,2021-03-20,12°,7°,阴~多云,西北风,4级,22,优,
舟山,2021-03-21,12°,6°,阴~多云,北风,5级,59,良,
舟山,2021-03-22,14°,5°,多云~晴,北风,3级,42,优,
舟山,2021-03-23,15°,10°,阴~小雨,东南风,微,60,良,
舟山,2021-03-24,14°,10°,中雨~晴,东北风,3级,25,优,
舟山,2021-03-25,20°,10°,晴,北风,微,34,优,
舟山,2021-03-26,19°,14°,多云~小雨,东南风,3级,34,优,
舟山,2021-03-27,20°,13°,小雨,南风,3级,26,优,
舟山,2021-03-28,23°,12°,阴~晴,西北风,2级,46,优,
舟山,2021-03-29,22°,13°,阴~小雨,东南风,3级,40,优,
舟山,2021-03-30,15°,13°,阴~小雨,东北风,微,138,轻度,
舟山,2021-03-31,17°,14°,大雨~小雨,东南风,3级,123,轻度,
台州,2021-01-01,6°,-1°,晴,北风,2级,54,良,
台州,2021-01-02,10°,1°,晴~多云,北风,2级,67,良,
台州,2021-01-03,13°,7°,阴~多云,北风,2级,64,良,
台州,2021-01-04,14°,7°,阴~小雨,北风,2级,55,良,
台州,2021-01-05,12°,4°,阴,北风,3级,39,优,
台州,2021-01-06,9°,1°,阴~雨夹雪,北风,3级,45,优,
台州,2021-01-07,4°,-3°,小雨~阴,北风,4级,72,良,
台州,2021-01-08,3°,-4°,阴~晴,西北风,4级,41,优,
台州,2021-01-09,6°,-3°,晴,西北风,3级,45,优,
台州,2021-01-10,7°,0°,晴~多云,北风,2级,63,良,
台州,2021-01-11,7°,0°,阴~晴,西北风,2级,92,良,
台州,2021-01-12,11°,0°,晴,西北风,2级,75,良,
台州,2021-01-13,16°,3°,晴,西南风,2级,75,良,
台州,2021-01-14,18°,4°,晴,西南风,2级,77,良,
台州,2021-01-15,23°,5°,晴,西风,微,69,良,
台州,2021-01-16,12°,3°,多云,北风,4级,105,轻度,
台州,2021-01-17,9°,0°,多云~晴,北风,3级,63,良,
台州,2021-01-18,12°,0°,晴,北风,微,80,良,
台州,2021-01-19,13°,7°,多云~阴,东北风,微,78,良,
台州,2021-01-20,11°,10°,阴~小雨,北风,微,70,良,
台州,2021-01-21,16°,12°,中雨~小雨,东北风,1级,56,良,
台州,2021-01-22,17°,9°,雾~小雨,东北风,2级,54,良,
台州,2021-01-23,18°,7°,阴~多云,北风,2级,26,优,
台州,2021-01-24,12°,10°,阴~小雨,北风,2级,52,良,
台州,2021-01-25,16°,10°,阴~多云,东北风,微,43,优,
台州,2021-01-26,14°,9°,阴,北风,2级,39,优,
台州,2021-01-27,13°,8°,阴~小雨,东北风,微,38,优,
台州,2021-01-28,15°,2°,多云~晴,西北风,3级,54,良,
台州,2021-01-29,9°,2°,晴,东北风,2级,82,良,
台州,2021-01-30,14°,8°,晴~多云,西南风,2级,61,良,
台州,2021-01-31,19°,11°,多云,西南风,2级,55,良,
台州,2021-02-01,23°,9°,阴~小雨,西南风,2级,50,优,
台州,2021-02-02,14°,5°,多云~晴,东北风,3级,59,良,
台州,2021-02-03,15°,8°,多云,西南风,2级,66,良,
台州,2021-02-04,16°,9°,多云,东北风,2级,99,良,
台州,2021-02-05,21°,11°,多云,西南风,2级,64,良,
台州,2021-02-06,16°,10°,阴~多云,东北风,微,81,良,
台州,2021-02-07,18°,11°,多云~阴,东南风,1级,68,良,
台州,2021-02-08,13°,7°,阴,东北风,3级,49,优,
台州,2021-02-09,11°,8°,阴~小雨,东北风,2级,30,优,
台州,2021-02-10,10°,9°,中雨,北风,2级,35,优,
台州,2021-02-11,12°,9°,中雨~小雨,东北风,3级,23,优,
台州,2021-02-12,14°,12°,小雨~阴,北风,微,35,优,
台州,2021-02-13,18°,11°,阴~多云,东北风,2级,43,优,
台州,2021-02-14,21°,10°,阴~晴,西北风,1级,43,优,
台州,2021-02-15,18°,8°,晴~阴,东北风,微,50,优,
台州,2021-02-16,11°,5°,小雨,东北风,2级,55,良,
台州,2021-02-17,11°,3°,多云~晴,东北风,3级,53,良,
台州,2021-02-18,14°,2°,晴,北风,2级,50,优,
台州,2021-02-19,17°,6°,晴,西南风,2级,62,良,
台州,2021-02-20,23°,8°,晴,西南风,2级,61,良,
台州,2021-02-21,23°,10°,晴~多云,西南风,2级,45,优,
台州,2021-02-22,23°,11°,阴~小雨,西北风,微,80,良,
台州,2021-02-23,14°,10°,阴,东北风,3级,60,良,
台州,2021-02-24,15°,11°,阴,东北风,2级,40,优,
台州,2021-02-25,21°,11°,多云~小雨,东南风,2级,68,良,
台州,2021-02-26,13°,10°,中雨~小雨,西北风,3级,26,优,
台州,2021-02-27,15°,11°,小雨,北风,3级,18,优,
台州,2021-02-28,21°,12°,阴~小雨,东北风,2级,25,优,
台州,2021-03-01,22°,7°,小雨,北风,2级,42,优,
台州,2021-03-02,12°,5°,阴,北风,3级,25,优,
台州,2021-03-03,13°,9°,小雨,北风,2级,36,优,
台州,2021-03-04,19°,7°,阴~晴,西北风,2级,26,优,
台州,2021-03-05,13°,10°,小雨,东北风,微,62,良,
台州,2021-03-06,12°,9°,小雨,东北风,3级,28,优,
台州,2021-03-07,13°,9°,阴,北风,微,33,优,
台州,2021-03-08,14°,8°,阴~小雨,东北风,2级,45,优,
台州,2021-03-09,17°,8°,阴~多云,东北风,2级,41,优,
台州,2021-03-10,16°,10°,阴~小雨,东北风,2级,51,良,
台州,2021-03-11,16°,11°,小雨~多云,西风,1级,61,良,
台州,2021-03-12,20°,8°,多云,北风,3级,41,优,
台州,2021-03-13,16°,10°,阴~小雨,东北风,2级,57,良,
台州,2021-03-14,17°,11°,晴,东风,微,70,良,
台州,2021-03-15,25°,14°,晴,西南风,3级,49,优,
台州,2021-03-16,23°,12°,多云~小雨,东北风,2级,47,优,
台州,2021-03-17,14°,11°,阴,东北风,2级,48,优,
台州,2021-03-18,16°,12°,阴~小雨,东北风,2级,57,良,
台州,2021-03-19,16°,13°,中雨~小雨,东北风,2级,56,良,
台州,2021-03-20,19°,10°,小雨,东北风,2级,45,优,
台州,2021-03-21,14°,6°,阴,北风,3级,73,良,
台州,2021-03-22,14°,5°,阴~晴,东北风,2级,70,良,
台州,2021-03-23,16°,9°,多云~小雨,南风,2级,65,良,
台州,2021-03-24,16°,9°,小雨~晴,西北风,2级,23,优,
台州,2021-03-25,20°,12°,晴~多云,东北风,2级,40,优,
台州,2021-03-26,18°,14°,阴~小雨,西北风,1级,64,良,
台州,2021-03-27,25°,15°,小雨,南风,2级,60,良,
台州,2021-03-28,20°,13°,阴~多云,东风,1级,48,优,
台州,2021-03-29,23°,15°,多云~小雨,南风,2级,54,良,
台州,2021-03-30,20°,16°,小雨,东北风,2级,32,优,
台州,2021-03-31,19°,16°,大雨~小雨,东南风,微,43,优,
丽水,2021-01-01,8°,-2°,晴,北风,1级,36,优,
丽水,2021-01-02,12°,0°,晴~多云,东北风,1级,53,良,
丽水,2021-01-03,14°,3°,多云,东北风,1级,59,良,
丽水,2021-01-04,17°,8°,多云~阴,东北风,1级,63,良,
丽水,2021-01-05,10°,6°,小雨,北风,1级,53,良,
丽水,2021-01-06,6°,-1°,小雨,北风,2级,49,优,
丽水,2021-01-07,3°,-4°,雨夹雪~阴,北风,2级,76,良,
丽水,2021-01-08,5°,-4°,晴,北风,2级,59,良,
丽水,2021-01-09,7°,-3°,晴,北风,1级,38,优,
丽水,2021-01-10,9°,1°,晴~阴,北风,1级,46,优,
丽水,2021-01-11,10°,-1°,阴~晴,西北风,2级,72,良,
丽水,2021-01-12,12°,0°,晴,西风,1级,63,良,
丽水,2021-01-13,15°,1°,晴,西南风,1级,62,良,
丽水,2021-01-14,19°,2°,晴,南风,1级,74,良,
丽水,2021-01-15,21°,4°,晴,西南风,1级,60,良,
丽水,2021-01-16,11°,0°,多云,北风,2级,125,轻度,
丽水,2021-01-17,10°,-2°,阴~晴,北风,2级,66,良,
丽水,2021-01-18,14°,-1°,晴,北风,1级,67,良,
丽水,2021-01-19,15°,3°,晴~多云,东南风,微,55,良,
丽水,2021-01-20,15°,9°,多云,东南风,1级,68,良,
丽水,2021-01-21,24°,13°,多云,东南风,1级,55,良,
丽水,2021-01-22,18°,10°,小雨,东北风,1级,61,良,
丽水,2021-01-23,15°,7°,阴~多云,北风,微,33,优,
丽水,2021-01-24,15°,9°,多云,东北风,微,25,优,
丽水,2021-01-25,16°,10°,多云~小雨,东南风,1级,51,良,
丽水,2021-01-26,12°,8°,小雨~阴,东北风,1级,47,优,
丽水,2021-01-27,12°,7°,阴~小雨,东北风,1级,34,优,
丽水,2021-01-28,15°,0°,阴~晴,西北风,2级,28,优,
丽水,2021-01-29,14°,2°,晴,东北风,1级,89,良,
丽水,2021-01-30,17°,9°,多云~阴,东南风,1级,71,良,
丽水,2021-01-31,23°,12°,多云,东南风,1级,34,优,
丽水,2021-02-01,23°,11°,小雨,东北风,1级,44,优,
丽水,2021-02-02,19°,6°,多云,东北风,2级,49,优,
丽水,2021-02-03,18°,9°,多云,东南风,1级,67,良,
丽水,2021-02-04,19°,8°,阴~晴,东北风,1级,55,良,
丽水,2021-02-05,24°,12°,多云~阴,东南风,微,73,良,
丽水,2021-02-06,24°,12°,多云,北风,1级,75,良,
丽水,2021-02-07,25°,11°,阴~小雨,东风,1级,42,优,
丽水,2021-02-08,14°,8°,小雨,北风,2级,48,优,
丽水,2021-02-09,12°,8°,小雨,东北风,1级,26,优,
丽水,2021-02-10,9°,8°,大雨~中雨,东北风,1级,28,优,
丽水,2021-02-11,11°,8°,中雨~阴,东北风,1级,22,优,
丽水,2021-02-12,14°,10°,小雨~阴,东北风,1级,33,优,
丽水,2021-02-13,20°,12°,阴~多云,东北风,1级,27,优,
丽水,2021-02-14,22°,10°,阴~多云,西南风,1级,27,优,
丽水,2021-02-15,22°,10°,雾~小雨,东北风,1级,32,优,
丽水,2021-02-16,12°,5°,小雨~多云,东风,1级,50,优,
丽水,2021-02-17,17°,3°,雾~晴,北风,2级,52,良,
丽水,2021-02-18,17°,2°,晴,东北风,微,46,优,
丽水,2021-02-19,21°,4°,晴,西南风,1级,34,优,
丽水,2021-02-20,24°,5°,晴,西南风,1级,31,优,
丽水,2021-02-21,27°,10°,晴~多云,西南风,1级,42,优,
丽水,2021-02-22,22°,11°,阴~小雨,西南风,1级,59,良,
丽水,2021-02-23,14°,7°,小雨~多云,东北风,微,80,良,
丽水,2021-02-24,23°,10°,阴~多云,东南风,1级,40,优,
丽水,2021-02-25,24°,10°,多云~小雨,东南风,微,37,优,
丽水,2021-02-26,12°,9°,大雨~小雨,西北风,2级,18,优,
丽水,2021-02-27,12°,8°,小雨~阴,北风,1级,15,优,
丽水,2021-02-28,19°,12°,阴~小雨,东南风,1级,30,优,
丽水,2021-03-01,19°,7°,阴~小雨,东北风,微,36,优,
丽水,2021-03-02,12°,4°,阴,东北风,2级,22,优,
丽水,2021-03-03,13°,9°,小雨,东南风,1级,35,优,
丽水,2021-03-04,17°,9°,阴~晴,北风,1级,39,优,
丽水,2021-03-05,14°,9°,小雨,东南风,1级,29,优,
丽水,2021-03-06,14°,8°,阴~小雨,东北风,微,17,优,
丽水,2021-03-07,9°,8°,小雨~阴,北风,微,21,优,
丽水,2021-03-08,14°,9°,阴~小雨,东北风,1级,32,优,
丽水,2021-03-09,16°,10°,阴,东北风,1级,44,优,
丽水,2021-03-10,16°,9°,阴~小雨,东北风,1级,42,优,
丽水,2021-03-11,18°,13°,小雨,东南风,1级,43,优,
丽水,2021-03-12,20°,8°,阴~多云,东北风,微,41,优,
丽水,2021-03-13,18°,10°,阴~小雨,东北风,1级,47,优,
丽水,2021-03-14,25°,9°,多云~晴,东南风,1级,52,良,
丽水,2021-03-15,29°,14°,晴,东南风,微,53,良,
丽水,2021-03-16,24°,15°,多云~小雨,东北风,1级,57,良,
丽水,2021-03-17,19°,13°,小雨~多云,东北风,1级,35,优,
丽水,2021-03-18,26°,15°,多云,东风,1级,40,优,
丽水,2021-03-19,27°,15°,阴~小雨,东北风,1级,53,良,
丽水,2021-03-20,16°,9°,阴~小雨,东北风,2级,27,优,
丽水,2021-03-21,13°,6°,阴,西北风,2级,55,良,
丽水,2021-03-22,18°,4°,阴~晴,东北风,微,72,良,
丽水,2021-03-23,20°,9°,多云~小雨,东南风,2级,56,良,
丽水,2021-03-24,17°,9°,多云~晴,北风,1级,44,优,
丽水,2021-03-25,24°,8°,雾~晴,东风,1级,51,良,
丽水,2021-03-26,28°,13°,晴~多云,东南风,2级,41,优,
丽水,2021-03-27,31°,17°,阴~小雨,西南风,微,55,良,
丽水,2021-03-28,27°,15°,小雨~多云,北风,1级,48,优,
丽水,2021-03-29,28°,18°,多云~中雨,东南风,微,44,优,
丽水,2021-03-30,21°,17°,小雨,东北风,1级,45,优,
丽水,2021-03-31,24°,17°,中雨~小雨,东南风,微,24,优,
